clock,passenger_enter,passenger_leave,car_enter,car_leave,motorcycle_enter,motorcycle_leave,bicycle_enter,bicycle_leave,walker,car_parked,motorcycle_parked,bicycle_parked,car_cannot_park,motorcycle_cannot_park,bicycle_cannot_park,car_left_failed,motorcycle_left_failed,bicycle_left_failed,remain_car_parking_space,remain_motorcycle_parking_space,car_occupied_long_term,motorcycle_occupied_long_term,bicycle_occupied_long_term,CPU_time(in second)
1,0,0,0,0,0,0,0,0,0,8,147,280,0,0,0,0,0,0,14,52,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,147,280,0,0,0,0,0,0,14,52,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,147,280,0,0,0,0,0,0,14,52,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,147,280,0,0,0,0,0,0,14,52,8,34,40,
5,5,2,1,0,2,1,0,0,3,9,148,280,0,0,0,0,0,0,13,51,8,34,40,
6,34,0,7,0,17,0,3,0,7,16,165,283,0,0,0,0,0,0,6,32,8,34,40,
7,21,0,4,0,13,0,3,0,1,20,178,286,0,0,0,0,0,0,2,18,8,34,40,
8,25,10,6,3,11,5,5,2,3,19,184,289,4,0,0,0,0,0,3,10,8,34,40,
9,25,11,5,2,10,6,2,1,10,20,187,290,2,1,0,0,0,0,2,7,8,34,40,
10,9,4,2,1,4,2,1,0,3,21,189,291,0,0,0,0,0,0,1,4,8,34,40,
11,10,10,2,2,4,5,1,1,5,20,188,291,1,0,0,0,0,0,2,5,8,34,40,
12,5,5,1,1,2,2,0,0,4,20,188,291,0,0,0,0,0,0,2,5,8,34,40,
13,14,14,3,3,6,6,1,1,8,19,187,291,1,1,0,0,0,0,3,6,8,34,40,
14,12,12,2,4,6,6,1,2,3,17,187,290,0,0,0,0,0,0,5,7,8,34,40,
15,16,16,3,3,6,6,2,2,10,17,187,290,0,0,0,0,0,0,5,7,8,34,40,
16,11,11,2,2,4,4,1,1,8,17,187,290,0,0,0,0,0,0,5,7,8,34,40,
17,27,27,5,5,11,15,5,3,10,17,176,292,0,7,0,0,0,0,5,17,8,34,40,
18,18,43,4,9,7,26,5,6,4,12,157,291,0,0,0,0,0,0,10,36,8,34,40,
19,4,9,1,2,2,5,1,2,0,11,154,290,0,0,0,0,0,0,11,40,8,34,40,
20,9,21,2,6,4,11,2,4,1,8,147,288,0,0,0,1,0,0,14,48,8,34,40,
21,3,7,1,2,1,4,0,1,1,8,144,287,0,0,0,1,0,0,14,51,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,144,287,0,0,0,0,0,0,14,51,8,34,40,
23,0,16,0,5,0,3,0,4,4,8,141,283,0,0,0,5,0,0,14,56,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,141,283,0,0,0,0,0,0,14,56,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,141,283,0,0,0,0,0,0,14,56,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,141,283,0,0,0,0,0,0,14,56,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,141,283,0,0,0,0,0,0,14,56,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,141,283,0,0,0,0,0,0,14,56,8,34,40,
5,7,3,1,1,3,1,1,0,3,8,143,284,0,0,0,0,0,0,14,54,8,34,40,
6,35,0,7,0,18,0,4,0,6,15,161,288,0,0,0,0,0,0,7,34,8,34,40,
7,28,0,6,0,17,0,4,0,1,21,178,292,0,0,0,0,0,0,1,15,8,34,40,
8,34,14,8,4,15,7,7,3,4,18,182,296,7,4,0,0,0,0,4,9,8,34,40,
9,26,11,5,2,10,6,3,1,10,20,183,298,1,3,0,0,0,0,2,7,8,34,40,
10,11,4,2,1,4,2,1,0,5,21,185,299,0,0,0,0,0,0,1,4,8,34,40,
11,12,12,2,2,5,6,1,1,7,20,183,299,1,1,0,0,0,0,2,6,8,34,40,
12,3,3,1,1,1,1,0,0,2,20,183,299,0,0,0,0,0,0,2,6,8,34,40,
13,12,12,2,2,5,5,1,1,8,20,183,299,0,0,0,0,0,0,2,6,8,34,40,
14,15,15,3,4,8,8,2,3,2,18,180,298,1,3,0,0,0,0,4,10,8,34,40,
15,9,9,2,2,4,4,1,1,4,18,180,298,0,0,0,0,0,0,4,10,8,34,40,
16,8,8,2,2,3,3,1,1,4,18,180,298,0,0,0,0,0,0,4,10,8,34,40,
17,24,24,5,5,10,13,5,3,7,17,174,300,1,3,0,0,0,0,5,15,8,34,40,
18,14,33,3,7,6,20,4,5,2,13,160,299,0,0,0,0,0,0,9,29,8,34,40,
19,3,7,1,2,2,4,1,1,-1,12,158,299,0,0,0,0,0,0,10,31,8,34,40,
20,9,23,2,6,4,12,2,5,1,8,150,296,0,0,0,0,0,0,14,41,8,34,40,
21,3,7,1,2,1,4,0,1,1,8,147,295,0,0,0,1,0,0,14,44,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,147,295,0,0,0,0,0,0,14,44,8,34,40,
23,0,18,0,5,0,4,0,5,4,8,143,290,0,0,0,5,0,0,14,51,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,143,290,0,0,0,0,0,0,14,51,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,143,290,0,0,0,0,0,0,14,51,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,143,290,0,0,0,0,0,0,14,51,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,143,290,0,0,0,0,0,0,14,51,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,143,290,0,0,0,0,0,0,14,51,8,34,40,
5,4,1,1,0,2,0,0,0,2,9,145,290,0,0,0,0,0,0,13,49,8,34,40,
6,34,0,7,0,17,0,3,0,7,16,162,293,0,0,0,0,0,0,6,30,8,34,40,
7,19,0,4,0,11,0,3,0,1,20,173,296,0,0,0,0,0,0,2,18,8,34,40,
8,31,13,8,4,14,6,6,3,3,18,181,299,6,0,0,0,0,0,4,8,8,34,40,
9,23,10,5,2,9,6,2,1,8,20,182,300,1,2,0,0,0,0,2,7,8,34,40,
10,16,6,3,1,6,3,2,1,6,21,185,301,1,0,0,0,0,0,1,3,8,34,40,
11,12,12,2,2,5,6,1,1,7,20,182,301,1,2,0,0,0,0,2,6,8,34,40,
12,4,4,1,1,1,2,0,0,3,20,181,301,0,0,0,0,0,0,2,7,8,34,40,
13,11,11,2,2,4,4,1,1,8,20,181,301,0,0,0,0,0,0,2,7,8,34,40,
14,25,25,5,8,12,12,2,5,6,14,175,298,3,6,0,0,0,0,8,15,8,34,40,
15,10,10,2,2,4,4,1,1,6,14,175,298,0,0,0,0,0,0,8,15,8,34,40,
16,7,7,1,1,3,3,1,1,4,14,175,298,0,0,0,0,0,0,8,15,8,34,40,
17,22,22,4,4,9,12,4,3,8,14,172,299,0,0,0,0,0,0,8,17,8,34,40,
18,15,36,3,7,6,22,4,5,4,10,156,298,0,0,0,0,0,0,12,34,8,34,40,
19,5,11,1,3,2,6,1,2,1,8,152,297,0,0,0,0,0,0,14,38,8,34,40,
20,9,21,2,6,4,11,2,4,1,8,145,295,0,0,0,4,0,0,14,46,8,34,40,
21,3,9,1,2,1,5,0,2,1,8,141,293,0,0,0,1,0,0,14,51,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,141,293,0,0,0,0,0,0,14,51,8,34,40,
23,0,24,0,7,0,5,0,7,5,8,136,286,0,0,0,7,0,0,14,60,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,136,286,0,0,0,0,0,0,14,60,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,136,286,0,0,0,0,0,0,14,60,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,136,286,0,0,0,0,0,0,14,60,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,136,286,0,0,0,0,0,0,14,60,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,136,286,0,0,0,0,0,0,14,60,8,34,40,
5,9,3,2,1,4,1,1,0,3,9,139,287,0,0,0,0,0,0,13,56,8,34,40,
6,31,0,6,0,16,0,3,0,6,15,155,290,0,0,0,0,0,0,7,39,8,34,40,
7,16,0,3,0,10,0,2,0,1,18,165,292,0,0,0,0,0,0,4,28,8,34,40,
8,29,12,7,4,13,6,6,2,3,18,172,296,3,0,0,0,0,0,4,19,8,34,40,
9,18,8,4,2,7,4,2,1,6,20,175,297,0,0,0,0,0,0,2,15,8,34,40,
10,12,5,2,1,5,2,1,0,6,21,178,298,0,0,0,0,0,0,1,12,8,34,40,
11,12,12,2,2,5,6,1,1,7,20,177,298,1,0,0,0,0,0,2,13,8,34,40,
12,3,3,1,1,1,1,0,0,2,20,177,298,0,0,0,0,0,0,2,13,8,34,40,
13,7,7,1,1,3,3,1,1,4,20,177,298,0,0,0,0,0,0,2,13,8,34,40,
14,19,19,4,6,10,10,2,4,2,16,177,296,2,0,0,0,0,0,6,14,8,34,40,
15,12,12,2,2,5,5,1,1,8,16,177,296,0,0,0,0,0,0,6,14,8,34,40,
16,8,8,2,2,3,3,1,1,4,16,177,296,0,0,0,0,0,0,6,14,8,34,40,
17,23,23,5,5,9,13,5,3,6,16,173,298,0,0,0,0,0,0,6,17,8,34,40,
18,11,27,2,5,4,16,3,4,4,13,161,297,0,0,0,0,0,0,9,29,8,34,40,
19,5,13,1,3,2,7,1,3,1,11,156,295,0,0,0,0,0,0,11,35,8,34,40,
20,12,28,2,8,5,14,2,6,3,8,147,291,0,0,0,3,0,0,14,46,8,34,40,
21,1,4,0,1,0,2,0,1,1,8,145,290,0,0,0,1,0,0,14,49,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,145,290,0,0,0,0,0,0,14,49,8,34,40,
23,0,23,0,7,0,5,0,6,5,8,140,284,0,0,0,7,0,0,14,57,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,140,284,0,0,0,0,0,0,14,57,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,140,284,0,0,0,0,0,0,14,57,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,140,284,0,0,0,0,0,0,14,57,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,140,284,0,0,0,0,0,0,14,57,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,140,284,0,0,0,0,0,0,14,57,8,34,40,
5,7,3,1,1,3,1,1,0,3,8,142,285,0,0,0,0,0,0,14,54,8,34,40,
6,30,0,6,0,15,0,3,0,6,14,157,288,0,0,0,0,0,0,8,38,8,34,40,
7,22,0,4,0,13,0,3,0,2,18,170,291,0,0,0,0,0,0,4,23,8,34,40,
8,28,12,7,4,13,6,6,2,2,18,177,295,3,0,0,0,0,0,4,14,8,34,40,
9,15,6,3,1,6,3,2,1,5,20,180,296,0,0,0,0,0,0,2,11,8,34,40,
10,17,7,3,1,7,4,2,1,6,21,183,297,1,0,0,0,0,0,1,7,8,34,40,
11,10,10,2,2,4,5,1,1,5,20,182,297,1,0,0,0,0,0,2,8,8,34,40,
12,3,3,1,1,1,1,0,0,2,20,182,297,0,0,0,0,0,0,2,8,8,34,40,
13,9,9,2,2,4,4,1,1,4,20,182,297,0,0,0,0,0,0,2,8,8,34,40,
14,13,13,3,4,6,6,1,3,3,18,182,295,1,0,0,0,0,0,4,9,8,34,40,
15,9,9,2,2,4,4,1,1,4,18,182,295,0,0,0,0,0,0,4,9,8,34,40,
16,7,7,1,1,3,3,1,1,4,18,182,295,0,0,0,0,0,0,4,9,8,34,40,
17,29,29,6,6,12,16,6,3,9,16,173,297,2,5,1,0,0,0,6,17,8,34,40,
18,14,34,3,7,6,20,4,5,3,12,159,296,0,0,0,0,0,0,10,32,8,34,40,
19,4,10,1,2,2,6,1,2,0,11,155,295,0,0,0,0,0,0,11,36,8,34,40,
20,9,22,2,6,4,11,2,4,2,8,148,293,0,0,0,1,0,0,14,44,8,34,40,
21,1,4,0,1,0,2,0,1,1,8,146,292,0,0,0,1,0,0,14,47,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,146,292,0,0,0,0,0,0,14,47,8,34,40,
23,0,18,0,5,0,4,0,5,4,8,142,287,0,0,0,5,0,0,14,53,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,142,287,0,0,0,0,0,0,14,53,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,142,287,0,0,0,0,0,0,14,53,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,142,287,0,0,0,0,0,0,14,53,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,142,287,0,0,0,0,0,0,14,53,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,142,287,0,0,0,0,0,0,14,53,8,34,40,
5,6,2,1,0,2,1,1,0,3,9,143,288,0,0,0,0,0,0,13,52,8,34,40,
6,28,0,6,0,14,0,3,0,5,15,157,291,0,0,0,0,0,0,7,36,8,34,40,
7,21,0,4,0,13,0,3,0,1,19,170,294,0,0,0,0,0,0,3,22,8,34,40,
8,23,9,6,3,10,4,5,2,2,19,176,297,3,0,0,0,0,0,3,14,8,34,40,
9,15,6,3,1,6,3,2,1,5,21,179,298,0,0,0,0,0,0,1,11,8,34,40,
10,12,5,2,1,5,2,1,0,6,21,182,299,1,0,0,0,0,0,1,7,8,34,40,
11,11,11,2,2,4,6,1,1,6,20,180,299,1,0,0,0,0,0,2,9,8,34,40,
12,5,5,1,1,2,2,0,0,4,20,180,299,0,0,0,0,0,0,2,9,8,34,40,
13,11,11,2,2,4,4,1,1,8,20,180,299,0,0,0,0,0,0,2,9,8,34,40,
14,20,20,4,6,10,10,2,4,4,16,178,297,2,2,0,0,0,0,6,12,8,34,40,
15,12,12,2,2,5,5,1,1,8,16,178,297,0,0,0,0,0,0,6,12,8,34,40,
16,15,15,3,3,6,6,2,2,8,16,178,297,0,0,0,0,0,0,6,12,8,34,40,
17,23,23,5,5,9,13,5,3,6,16,174,299,0,0,0,0,0,0,6,15,8,34,40,
18,14,33,3,7,6,20,4,5,2,12,160,298,0,0,0,0,0,0,10,30,8,34,40,
19,6,14,1,3,3,8,2,3,0,10,155,297,0,0,0,0,0,0,12,35,8,34,40,
20,8,20,2,6,3,10,2,4,1,8,148,295,0,0,0,2,0,0,14,43,8,34,40,
21,2,6,0,1,1,3,0,1,2,8,146,294,0,0,0,1,0,0,14,46,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,146,294,0,0,0,0,0,0,14,46,8,34,40,
23,0,14,0,4,0,3,0,4,3,8,143,290,0,0,0,4,0,0,14,51,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,143,290,0,0,0,0,0,0,14,51,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,143,290,0,0,0,0,0,0,14,51,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,143,290,0,0,0,0,0,0,14,51,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,143,290,0,0,0,0,0,0,14,51,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,143,290,0,0,0,0,0,0,14,51,8,34,40,
5,3,1,1,0,1,0,0,0,2,9,144,290,0,0,0,0,0,0,13,50,8,34,40,
6,42,0,8,0,21,0,4,0,9,17,165,294,0,0,0,0,0,0,5,27,8,34,40,
7,20,0,4,0,12,0,3,0,1,21,177,297,0,0,0,0,0,0,1,13,8,34,40,
8,23,9,6,3,10,4,5,2,2,19,183,300,5,0,0,0,0,0,3,6,8,34,40,
9,23,10,5,2,9,6,2,1,8,20,182,301,2,4,0,0,0,0,2,6,8,34,40,
10,14,6,3,1,6,3,1,1,5,21,185,301,1,0,0,0,0,0,1,3,8,34,40,
11,13,13,3,3,5,6,1,1,7,19,182,301,2,2,0,0,0,0,3,6,8,34,40,
12,2,2,0,0,1,1,0,0,2,19,182,301,0,0,0,0,0,0,3,6,8,34,40,
13,11,11,2,2,4,4,1,1,8,19,182,301,0,0,0,0,0,0,3,6,8,34,40,
14,16,16,3,5,8,8,2,3,3,17,179,300,0,3,0,0,0,0,5,10,8,34,40,
15,11,11,2,2,4,4,1,1,8,17,179,300,0,0,0,0,0,0,5,10,8,34,40,
16,8,8,2,2,3,3,1,1,4,17,179,300,0,0,0,0,0,0,5,10,8,34,40,
17,26,26,5,5,10,14,5,3,10,17,172,302,0,3,0,0,0,0,5,16,8,34,40,
18,12,30,2,6,5,18,4,4,3,13,159,302,0,0,0,0,0,0,9,29,8,34,40,
19,4,11,1,3,2,6,1,2,0,11,155,301,0,0,0,0,0,0,11,33,8,34,40,
20,9,21,2,6,4,11,2,4,1,8,148,299,0,0,0,1,0,0,14,41,8,34,40,
21,3,7,1,2,1,4,0,1,1,8,145,298,0,0,0,1,0,0,14,45,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,145,298,0,0,0,0,0,0,14,45,8,34,40,
23,0,20,0,6,0,4,0,6,4,8,141,292,0,0,0,6,0,0,14,52,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,141,292,0,0,0,0,0,0,14,52,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,141,292,0,0,0,0,0,0,14,52,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,141,292,0,0,0,0,0,0,14,52,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,141,292,0,0,0,0,0,0,14,52,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,141,292,0,0,0,0,0,0,14,52,8,34,40,
5,4,1,1,0,2,0,0,0,2,9,143,292,0,0,0,0,0,0,13,50,8,34,40,
6,34,0,7,0,17,0,3,0,7,16,160,295,0,0,0,0,0,0,6,31,8,34,40,
7,16,0,3,0,10,0,2,0,1,19,170,297,0,0,0,0,0,0,3,20,8,34,40,
8,27,11,7,3,12,6,5,2,3,19,176,300,4,0,0,0,0,0,3,13,8,34,40,
9,23,10,5,2,9,6,2,1,8,20,179,301,2,0,0,0,0,0,2,9,8,34,40,
10,16,6,3,1,6,3,2,1,6,21,182,302,1,0,0,0,0,0,1,6,8,34,40,
11,12,12,2,2,5,6,1,1,7,20,181,302,1,0,0,0,0,0,2,7,8,34,40,
12,4,4,1,1,1,2,0,0,3,20,180,302,0,0,0,0,0,0,2,8,8,34,40,
13,7,7,1,1,3,3,1,1,4,20,180,302,0,0,0,0,0,0,2,8,8,34,40,
14,20,20,4,6,10,10,2,4,4,16,177,300,2,3,0,0,0,0,6,12,8,34,40,
15,8,8,2,2,3,3,1,1,4,16,177,300,0,0,0,0,0,0,6,12,8,34,40,
16,9,9,2,2,4,4,1,1,4,16,177,300,0,0,0,0,0,0,6,12,8,34,40,
17,25,25,5,5,10,14,5,3,8,16,172,302,0,1,0,0,0,0,6,16,8,34,40,
18,21,49,4,10,8,29,6,7,6,10,151,301,0,0,0,0,0,0,12,37,8,34,40,
19,5,11,1,3,2,6,1,2,1,8,147,300,0,0,0,0,0,0,14,42,8,34,40,
20,8,18,2,5,3,9,2,4,1,8,141,298,0,0,0,3,0,0,14,49,8,34,40,
21,5,13,1,3,2,7,0,3,2,8,136,295,0,0,0,2,0,0,14,55,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,136,295,0,0,0,0,0,0,14,55,8,34,40,
23,0,15,0,4,0,3,0,4,4,8,133,291,0,0,0,4,0,0,14,60,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,133,291,0,0,0,0,0,0,14,60,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,133,291,0,0,0,0,0,0,14,60,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,133,291,0,0,0,0,0,0,14,60,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,133,291,0,0,0,0,0,0,14,60,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,133,291,0,0,0,0,0,0,14,60,8,34,40,
5,9,4,2,1,4,2,1,0,3,9,135,292,0,0,0,0,0,0,13,58,8,34,40,
6,31,0,6,0,16,0,3,0,6,15,151,295,0,0,0,0,0,0,7,40,8,34,40,
7,20,0,4,0,12,0,3,0,1,19,163,298,0,0,0,0,0,0,3,27,8,34,40,
8,28,12,7,4,13,6,6,2,2,18,170,302,4,0,0,0,0,0,4,18,8,34,40,
9,20,8,4,2,8,4,2,1,7,20,174,303,0,0,0,0,0,0,2,13,8,34,40,
10,12,5,2,1,5,2,1,0,6,21,177,304,0,0,0,0,0,0,1,10,8,34,40,
11,8,8,2,2,3,4,1,1,3,20,176,304,1,0,0,0,0,0,2,11,8,34,40,
12,4,4,1,1,1,2,0,0,3,20,175,304,0,0,0,0,0,0,2,12,8,34,40,
13,11,11,2,2,4,4,1,1,8,20,175,304,0,0,0,0,0,0,2,12,8,34,40,
14,11,11,2,3,6,6,1,2,2,19,175,303,0,0,0,0,0,0,3,12,8,34,40,
15,9,9,2,2,4,4,1,1,4,19,175,303,0,0,0,0,0,0,3,12,8,34,40,
16,8,8,2,2,3,3,1,1,4,19,175,303,0,0,0,0,0,0,3,12,8,34,40,
17,21,21,4,4,8,12,4,3,7,18,171,304,1,0,0,0,0,0,4,16,8,34,40,
18,14,33,3,7,6,20,4,5,2,14,157,303,0,0,0,0,0,0,8,30,8,34,40,
19,4,11,1,3,2,6,1,2,0,12,153,302,0,0,0,0,0,0,10,35,8,34,40,
20,11,25,2,7,4,13,2,5,3,8,144,299,0,0,0,1,0,0,14,45,8,34,40,
21,3,8,1,2,1,4,0,2,1,8,141,297,0,0,0,1,0,0,14,49,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,141,297,0,0,0,0,0,0,14,49,8,34,40,
23,0,36,0,11,0,7,0,10,8,8,134,287,0,0,0,11,0,0,14,61,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,134,287,0,0,0,0,0,0,14,61,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,134,287,0,0,0,0,0,0,14,61,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,134,287,0,0,0,0,0,0,14,61,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,134,287,0,0,0,0,0,0,14,61,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,134,287,0,0,0,0,0,0,14,61,8,34,40,
5,4,2,1,0,2,1,0,0,2,9,135,287,0,0,0,0,0,0,13,60,8,34,40,
6,31,0,6,0,16,0,3,0,6,15,151,290,0,0,0,0,0,0,7,43,8,34,40,
7,21,0,4,0,13,0,3,0,1,19,164,293,0,0,0,0,0,0,3,28,8,34,40,
8,33,14,8,4,15,7,7,3,3,18,172,297,5,0,0,0,0,0,4,18,8,34,40,
9,20,8,4,2,8,4,2,1,7,20,176,298,0,0,0,0,0,0,2,14,8,34,40,
10,14,6,3,1,6,3,1,1,5,21,179,298,1,0,0,0,0,0,1,11,8,34,40,
11,7,7,1,1,3,4,1,1,3,21,178,298,0,0,0,0,0,0,1,12,8,34,40,
12,5,5,1,1,2,2,0,0,4,21,178,298,0,0,0,0,0,0,1,12,8,34,40,
13,11,11,2,2,4,4,1,1,8,20,178,298,1,0,0,0,0,0,2,12,8,34,40,
14,13,13,3,4,6,6,1,3,3,18,178,296,1,0,0,0,0,0,4,13,8,34,40,
15,9,9,2,2,4,4,1,1,4,18,178,296,0,0,0,0,0,0,4,13,8,34,40,
16,11,11,2,2,4,4,1,1,8,18,178,296,0,0,0,0,0,0,4,13,8,34,40,
17,21,21,4,4,8,12,4,3,7,18,174,297,0,0,0,0,0,0,4,16,8,34,40,
18,15,36,3,7,6,22,4,5,4,14,158,296,0,0,0,0,0,0,8,33,8,34,40,
19,5,11,1,3,2,6,1,2,1,12,154,295,0,0,0,0,0,0,10,37,8,34,40,
20,10,24,2,7,4,12,2,5,2,8,146,292,0,0,0,1,0,0,14,47,8,34,40,
21,2,5,0,1,1,3,0,1,1,8,144,291,0,0,0,1,0,0,14,49,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,144,291,0,0,0,0,0,0,14,49,8,34,40,
23,0,15,0,4,0,3,0,4,4,8,141,287,0,0,0,4,0,0,14,54,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,141,287,0,0,0,0,0,0,14,54,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,141,287,0,0,0,0,0,0,14,54,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,141,287,0,0,0,0,0,0,14,54,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,141,287,0,0,0,0,0,0,14,54,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,141,287,0,0,0,0,0,0,14,54,8,34,40,
5,6,2,1,0,2,1,1,0,3,9,142,288,0,0,0,0,0,0,13,53,8,34,40,
6,20,0,4,0,10,0,2,0,4,13,152,290,0,0,0,0,0,0,9,42,8,34,40,
7,24,0,5,0,14,0,4,0,1,18,166,294,0,0,0,0,0,0,4,26,8,34,40,
8,31,13,8,4,14,6,6,3,3,18,174,297,4,0,0,0,0,0,4,16,8,34,40,
9,20,8,4,2,8,4,2,1,7,20,178,298,0,0,0,0,0,0,2,12,8,34,40,
10,11,4,2,1,4,2,1,0,5,21,180,299,0,0,0,0,0,0,1,9,8,34,40,
11,14,14,3,3,6,7,1,1,7,19,179,299,2,0,0,0,0,0,3,10,8,34,40,
12,6,6,1,1,2,2,1,1,4,19,179,299,0,0,0,0,0,0,3,10,8,34,40,
13,10,10,2,2,4,4,1,1,6,19,179,299,0,0,0,0,0,0,3,10,8,34,40,
14,14,14,3,4,7,7,1,3,3,18,179,297,0,0,0,0,0,0,4,11,8,34,40,
15,11,11,2,2,4,4,1,1,8,18,179,297,0,0,0,0,0,0,4,11,8,34,40,
16,12,12,2,2,5,5,1,1,8,18,179,297,0,0,0,0,0,0,4,11,8,34,40,
17,30,30,6,6,12,16,6,4,10,16,171,299,2,4,0,0,0,0,6,18,8,34,40,
18,15,35,3,7,6,21,4,5,4,12,156,298,0,0,0,0,0,0,10,34,8,34,40,
19,4,11,1,3,2,6,1,2,0,10,152,297,0,0,0,0,0,0,12,38,8,34,40,
20,9,22,2,6,4,11,2,4,2,8,145,295,0,0,0,2,0,0,14,46,8,34,40,
21,2,6,0,1,1,3,0,1,2,8,143,294,0,0,0,1,0,0,14,49,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,143,294,0,0,0,0,0,0,14,49,8,34,40,
23,0,27,0,8,0,5,0,8,6,8,138,286,0,0,0,8,0,0,14,58,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,138,286,0,0,0,0,0,0,14,58,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,138,286,0,0,0,0,0,0,14,58,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,138,286,0,0,0,0,0,0,14,58,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,138,286,0,0,0,0,0,0,14,58,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,138,286,0,0,0,0,0,0,14,58,8,34,40,
5,5,2,1,0,2,1,0,0,3,9,139,286,0,0,0,0,0,0,13,57,8,34,40,
6,37,0,7,0,18,0,4,0,8,16,157,290,0,0,0,0,0,0,6,37,8,34,40,
7,13,0,3,0,8,0,2,0,0,19,165,292,0,0,0,0,0,0,3,28,8,34,40,
8,22,9,6,3,10,4,4,2,2,19,171,294,3,0,0,0,0,0,3,21,8,34,40,
9,28,12,6,2,11,7,3,1,10,20,175,296,3,0,0,0,0,0,2,16,8,34,40,
10,16,6,3,1,6,3,2,1,6,21,178,297,1,0,0,0,0,0,1,12,8,34,40,
11,11,11,2,2,4,6,1,1,6,20,176,297,1,0,0,0,0,0,2,14,8,34,40,
12,5,5,1,1,2,2,0,0,4,20,176,297,0,0,0,0,0,0,2,14,8,34,40,
13,11,11,2,2,4,4,1,1,8,20,176,297,0,0,0,0,0,0,2,14,8,34,40,
14,18,18,4,5,9,9,2,4,3,17,176,295,2,0,0,0,0,0,5,15,8,34,40,
15,10,10,2,2,4,4,1,1,6,17,176,295,0,0,0,0,0,0,5,15,8,34,40,
16,10,10,2,2,4,4,1,1,6,17,176,295,0,0,0,0,0,0,5,15,8,34,40,
17,24,24,5,5,10,13,5,3,7,17,173,297,0,0,0,0,0,0,5,17,8,34,40,
